Address,City/Town,State,ZIP Code,County/Parish,Latitude,Longitude
111  CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,42.55259595,-77.698441202833
207 FOOTE AVENUE,JAMESTOWN,NY,14701,CHAUTAUQUA,42.0912373,-79.23192404053489
506 LENOX AVENUE,NEW YORK,NY,10037,NEW YORK,40.8147102,-73.93927818207379
750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,43.0408184,-76.1391437
2209 GENESEE STREET,UTICA,NY,13501,ONEIDA,43.0834893,-75.267075
200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,40.9461302,-73.06096822400897
800 IRVING AVE.,SYRACUSE,NY,13210,ONONDAGA,43.038521,-76.13906198100887
75 BEEKMAN STREET,PLATTSBURGH,NY,12901,CLINTON,44.7008404,-73.46914615678989
1000 NORTH VILLAGE AVENUE,ROCKVILLE CENTRE,NY,11570,NASSAU,40.68719095,-73.63087303284547
900 Washington Rd,West Point,NY,10996,ORANGE,41.4017802,-73.9773375
701 N BROADWAY,SLEEPY HOLLOW,NY,10591,WESTCHESTER,41.1095281,-73.86400338795933
70 DUBOIS STREET,NEWBURGH,NY,12550,ORANGE,41.5034081,-74.01438828333266
2 COULTER ROAD,CLIFTON SPRINGS,NY,14432,ONTARIO,42.959432199999995,-77.13657922181613
1980 CROMPOND ROAD,CORTLANDT MANOR,NY,10567,WESTCHESTER,41.2929747,-73.89354398717754
535 EAST 70TH STREET,NEW YORK,NY,10021,NEW YORK,40.765164,-73.9526899
670 STONELEIGH AVENUE,CARMEL,NY,10512,PUTNAM,41.3830556,-73.6625459
99 EAST STATE STREET,GLOVERSVILLE,NY,12078,FULTON,43.07046605,-74.33133431906225
1 GUTHRIE DRIVE,CORNING,NY,14830,STEUBEN,42.13551355,-76.96923546024158
565 ABBOTT ROAD,BUFFALO,NY,14220,ERIE,42.8479879,-78.8131723760595
601 ELMWOOD AVE,ROCHESTER,NY,14642,MONROE,43.12292995,-77.6253831925194
1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,40.69319485,-73.29395366976985
41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,41.0339862,-73.7629097
101 DATES DRIVE,ITHACA,NY,14850,TOMPKINS,42.4692583,-76.53744689904855
888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,40.77507195,-73.47882211184412
4295 HEMPSTEAD TURNPIKE,BETHPAGE,NY,11714,NASSAU,40.726369399999996,-73.47887291996156
445 LENOX ROAD,BROOKLYN,NY,11203,KINGS,40.654927,-73.9444380540242
"68 HARRIS BUSHVILLE ROAD, P O BOX 800",HARRIS,NY,12742,SULLIVAN,41.7142564,-74.726273
HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,SUFFOLK,40.908482,-73.13254708101044
10-42 MITCHELL AVENUE,BINGHAMTON,NY,13903,BROOME,42.0866737,-75.91405458798388
327 BEACH 19TH STREET,FAR ROCKAWAY,NY,11691,QUEENS,40.598089333333334,-73.75304149494949
760 BROADWAY,BROOKLYN,NY,11206,KINGS,40.69933555,-73.94274707573489
4422 THIRD AVENUE,BRONX,NY,10457,BRONX,40.851859166666664,-73.89313884722222
50 ROUTE 25A,SMITHTOWN,NY,11787,SUFFOLK,40.8559314,-73.2006687
51 NORTH ROUTE 9W,WEST HAVERSTRAW,NY,10993,ROCKLAND,41.2098301,-73.9857513
1270 BELMONT AVENUE,SCHENECTADY,NY,12308,SCHENECTADY,42.8213249,-73.91460369109757
89 GENESEE STREET,ROCHESTER,NY,14611,MONROE,43.1485578,-77.63714057669029
140 WEST MAIN STREET,CUBA,NY,14727,ALLEGANY,42.21293945,-78.28759000291927
75 PARK STREET,ELIZABETHTOWN,NY,12932,ESSEX,44.216097399999995,-73.59571292666121
8081 STATE ROUTE 97,CALLICOON,NY,12723,SULLIVAN,41.76507895,-75.05418134313726
42084 STATE HIGHWAY 28,MARGARETVILLE,NY,12455,DELAWARE,42.1475981,-74.6427447
460 ANDES ROAD,DELHI,NY,13753,DELAWARE,42.26827835,-74.91659029381664
1014 OSWEGATCHIE TRAIL,STAR LAKE,NY,13690,ST. LAWRENCE,44.1623031,-75.05641344561042
4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,44.3376613,-75.9202137
10 HEALTHY WAY,ELLENVILLE,NY,12428,ULSTER,41.7170379,-74.39571
140 BURWELL STREET,LITTLE FALLS,NY,13365,HERKIMER,43.0439987953731,-74.84751156761168
1 TITUS PLACE,WALTON,NY,13856,DELAWARE,42.16444755,-75.12846249153483
220 STEUBEN STREET,MONTOUR FALLS,NY,14865,SCHUYLER,42.35269265,-76.86069570855695
418 NORTH MAIN STREET,PENN YAN,NY,14527,YATES,42.67107905,-77.0612986115811
77 WEST BARNEY STREET,GOUVERNEUR,NY,13642,ST. LAWRENCE,44.33779265,-75.4739033385188
150 BROAD STREET,HAMILTON,NY,13346,MADISON,42.81332225,-75.54304442935913
7785 NORTH STATE STREET,LOWVILLE,NY,13367,LEWIS,43.7957066,-75.49917914447636
1001 WEST STREET,CARTHAGE,NY,13619,JEFFERSON,43.98713415,-75.59436153578578
200 OHIO STREET,MEDINA,NY,14103,ORLEANS,43.22390205,-78.39764140006767
178 GRANDVIEW DRIVE,COBLESKILL,NY,12043,SCHOHARIE,42.68708065,-74.4812904589221
"133 PARK STREET, PO BOX 729",MALONE,NY,12953,FRANKLIN,44.84881,-74.295044
1 HOSPITAL DRIVE,MASSENA,NY,13662,ST. LAWRENCE,44.9361382,-74.90886900012929
95 BRADHURST AVENUE,VALHALLA,NY,10595,WESTCHESTER,41.07479575,-73.79976297529382
920 CHURCH ST N,CONCORD,NC,28025,CABARRUS,35.43761825,-80.60209037901089
509 BILTMORE AVE,ASHEVILLE,NC,28801,BUNCOMBE,35.5766889,-82.54922485627307
830 ROCKFORD ST,MOUNT AIRY,NC,27030,SURRY,36.48911485,-80.61229627839566
601 N ELM ST,HIGH POINT,NC,27261,GUILFORD,35.9618482,-80.0136497216516
500 LAUCHWOOD DR,LAURINBURG,NC,28352,SCOTLAND,34.75273785,-79.46884571195173
2700 WAYNE MEMORIAL DR,GOLDSBORO,NC,27534,WAYNE,35.39867825,-77.95247964388892
288 SOUTH RIDGECREST AVE,RUTHERFORDTON,NC,28139,RUTHERFORD,35.3692877,-81.9567716
3333 SILAS CREEK PARKWAY,WINSTON-SALEM,NC,27103,FORSYTH,36.0736138,-80.2974362
612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,35.6816495,-80.47113041650749
68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,35.3854052,-83.20260901520544
800 N JUSTICE ST,HENDERSONVILLE,NC,28791,HENDERSON,35.32049135,-82.4677800390393
1135 CARTHAGE ST,SANFORD,NC,27330,LEE,35.469096449999995,-79.1868840337793
201 E GROVER ST,SHELBY,NC,28150,CLEVELAND,35.30283665,-81.53656502540795
100 HOSPITAL DRIVE,HENDERSONVILLE,NC,28792,HENDERSON,35.3897946,-82.48792326964004
607 BEAMAN ST,CLINTON,NC,28328,SAMPSON,35.00620175,-78.32395442845943
100 AIRPORT RD,KINSTON,NC,28501,LENOIR,35.290104150000005,-77.58334163883896
1638 OWEN DRIVE P O BOX 2000,FAYETTEVILLE,NC,28302,CUMBERLAND,35.0525759,-78.878292
2100  ERWIN RD,DURHAM,NC,27705,DURHAM,36.0081084,-78.933207
2525 COURT DR,GASTONIA,NC,28052,GASTON,35.27215775,-81.13954344086048
557 BROOKDALE DR,STATESVILLE,NC,28677,IREDELL,35.800373050000005,-80.87873771865318
2100 STANTONSBURG RD,GREENVILLE,NC,27834,PITT,35.60743515,-77.40324884464727
321 MULBERRY ST SW,LENOIR,NC,28645,CALDWELL,35.91059635,-81.53513749426196
317 WESTERN BOULEVARD,JACKSONVILLE,NC,28540,ONSLOW,34.76247565,-77.38533117976878
MEDICAL CENTER BOULEVARD,WINSTON-SALEM,NC,27157,FORSYTH,36.0891850109678,-80.27126811011469
3916 BEN FRANKLIN BOULEVARD,DURHAM,NC,27704,DURHAM,36.043054850000004,-78.8968568108163
300 W 27 ST  PO BOX 1408,LUMBERTON,NC,28359,ROBESON,34.6183305,-79.008205
336 DEERFIELD ROAD,BOONE,NC,28607,WATAUGA,36.198353350000005,-81.65101212695183
200 HAWTHORNE LANE BOX 33549,CHARLOTTE,NC,28233,MECKLENBURG,35.2272086,-80.8430827
117 E KINGS HIGHWAY,EDEN,NC,27288,ROCKINGHAM,36.49507585,-79.73880188301777
101 MANNING DRIVE,CHAPEL HILL,NC,27514,ORANGE,35.9050278,-79.050641782249
1370 WEST D ST,NORTH WILKESBORO,NC,28659,WILKES,36.160050999999996,-81.15823651647887
500 JEFFERSON ST,WHITEVILLE,NC,28472,COLUMBUS,34.33749125,-78.69448854681553
3000 NEW BERN AVE,RALEIGH,NC,27610,WAKE,35.784464,-78.590762
1240 HUFFMAN MILL RD,BURLINGTON,NC,27216,ALAMANCE,36.061831999999995,-79.50137695116723
800 TILGHMAN DR,DUNN,NC,28334,HARNETT,35.3073048,-78.63507086598443
3400 WAKE FOREST RD,RALEIGH,NC,27609,WAKE,35.8275686,-78.6200964
2201 S STERLING ST,MORGANTON,NC,28655,BURKE,35.726479049999995,-81.65523264695278
2301 US HIGHWAY 74 WEST,WADESBORO,NC,28170,ANSON,34.9681767,-80.07674
207 OLD LEXINGTON RD BOX 789,THOMASVILLE,NC,27360,DAVIDSON,35.8831786,-80.081817
430 RANKIN DRIVE P O BOX 730,MARION,NC,28752,MC DOWELL,35.6841022,-82.0091028
509 BRIGHT LEAF BLVD,SMITHFIELD,NC,27577,JOHNSTON,35.5111996,-78.346102
1200 N ELM ST,GREENSBORO,NC,27401,GUILFORD,36.0914674,-79.78629260736251
250 HOSPITAL DRIVE PO BOX 1817,LEXINGTON,NC,27293,DAVIDSON,35.8240265,-80.2533838
180 PARKWOOD DR,ELKIN,NC,28621,SURRY,36.2618023,-80.83910119260966
10628 PARK RD,CHARLOTTE,NC,28210,MECKLENBURG,35.09203755,-80.87159688163479
500 S ACADEMY ST,AHOSKIE,NC,27910,HERTFORD,36.288522807062456,-76.99046855317671
111 HOSPITAL DR,TARBORO,NC,27886,EDGECOMBE,35.92106505,-77.55575296871392
1144 N ROAD ST,ELIZABETH CITY,NC,27909,PASQUOTANK,36.32361625,-76.21861903167705
1000 BLYTHE BLVD,CHARLOTTE,NC,28203,MECKLENBURG,35.2027332,-80.8414046
4420 LAKE BOONE TRAIL,RALEIGH,NC,27607,WAKE,35.81819175,-78.70313749315284
155 MEMORIAL DRIVE,PINEHURST,NC,28374,MOORE,35.2059281,-79.45629907800082
420 N CENTER ST,HICKORY,NC,28601,CATAWBA,35.7373084,-81.33809331388723
301 YADKIN ST,ALBEMARLE,NC,28001,STANLY,35.3640747,-80.19445208690968
100 Brewster Boulevard,Camp Lejeune,NC,28547,ONSLOW,34.717243270102394,-77.35252036080368
401 N MAIN ST,KENANSVILLE,NC,28349,DUPLIN,34.9648246,-77.96186572649601
364 WHITE OAK STREET,ASHEBORO,NC,27204,RANDOLPH,35.7114241,-79.81438339348169
1705 S TARBORO ST,WILSON,NC,27893,WILSON,35.7059114,-77.9175714
1010 COLLEGE ST,OXFORD,NC,27565,GRANVILLE,36.3270928,-78.5921504267308
171 FAIRVIEW ROAD,MOORESVILLE,NC,28117,IREDELL,35.5493162,-80.85379414446592
508 FULTON STREET,DURHAM,NC,27705,DURHAM,36.008649,-78.93726380000001
600 HOSPITAL DR,MONROE,NC,28112,UNION,34.97545435,-80.52226811412388
2000 NEUSE BLVD,NEW BERN,NC,28560,CRAVEN,35.1117031,-77.06778104639932
PO BOX 59,HENDERSON,NC,27536,VANCE,35.3389062,-82.4663918
2300 RAMSEY STREET,FAYETTEVILLE,NC,28301,CUMBERLAND,35.08797265,-78.87648630483433
2131 S 17TH ST BOX 9000,WILMINGTON,NC,28402,NEW HANOVER,34.2257282,-77.9447107
3500 ARENDELL ST,MOREHEAD CITY,NC,28557,CARTERET,34.725896399999996,-76.75520666271657
810 FAIRGROVE CHURCH RD,HICKORY,NC,28602,CATAWBA,35.71397495,-81.26753479025692
218 OLD MOCKSBVILLE RD PO BOX 1823,STATESVILLE,NC,28687,IREDELL,35.7826363,-80.8872959
433 MCALISTER RD,LINCOLNTON,NC,28092,LINCOLN,35.4900947,-81.2030763568529
2460 CURTIS ELLIS DRIVE,ROCKY MOUNT,NC,27804,NASH,35.976205449999995,-77.85358505783486
1950 S HAWTHORNE RD,WINSTON-SALEM,NC,27103,FORSYTH,36.078975549999996,-80.29607896243982
2817 Reilly Road,Fort Bragg,NC,28310,CUMBERLAND,35.140311,-79.15414649804102
250 SMITH CHURCH ROAD,ROANOKE RAPIDS,NC,27870,HALIFAX,36.4324228,-77.64626591830444
3643 N ROXBORO STREET,DURHAM,NC,27704,DURHAM,36.03674895,-78.90020535516629
CALLER BOX C268,CHEROKEE,NC,28719,SWAIN,35.1184149,-84.0886181
1 MEDICAL CENTER DR  PO BOX 139,SUPPLY,NC,28462,BRUNSWICK,34.0176717,-78.267499
615 RIDGE RD,ROXBORO,NC,27573,PERSON,36.40848405,-78.98524838272327
8800 NORTH TYRON STREET,CHARLOTTE,NC,28262,MECKLENBURG,35.2272086,-80.8430827
2520 TROY DRIVE,WILMINGTON,NC,28401,NEW HANOVER,34.194225,-77.92946
1500 MATTHEWS TWNSHP PRKWY BOX 3310,MATTHEWS,NC,28106,MECKLENBURG,35.1159532,-80.7224386
1900 KILDARE FARM ROAD,CARY,NC,27518,WAKE,35.7882893,-78.7812081
1601 BRENNER AVENUE,SALISBURY,NC,28144,ROWAN,35.68456975,-80.4907533966859
10030 GILEAD ROAD,HUNTERSVILLE,NC,28078,MECKLENBURG,35.4071476,-80.8602931
262 LEROY GEORGE DRIVE,CLYDE,NC,28721,HAYWOOD,35.5252312,-82.9427378
329 NC HWY 801 N,BERMUDA RUN,NC,27006,DAVIE,36.0037477,-80.4219996
210 MEDICAL PAVILION DRIVE,RAEFORD,NC,28376,HOKE,35.02993385,-79.10741221370446
8201 HEALTHCARE LOOP,CHARLOTTE,NC,28215,MECKLENBURG,35.22327575,-80.64752871439185
10905 PROVIDENCE ROAD W,CHARLOTTE,NC,28277,MECKLENBURG,35.04124207652999,-80.84378409027318
1100 TUNNEL ROAD,ASHEVILLE,NC,28805,BUNCOMBE,35.58988545,-82.4841066809553
520 ALLEN STREET,TROY,NC,27371,MONTGOMERY,35.364828599999996,-79.89020992270372
1403 S KING ST,WINDSOR,NC,27983,BERTIE,35.9885957,-76.9289431348214
45 PLATEAU STREET,BRYSON CITY,NC,28713,SWAIN,35.43462065,-83.44459147578522
507 E FREMONT ST,BURGAW,NC,28425,PENDER,34.54861556703279,-77.93099873186884
475 PROGRESS BLVD,SILER CITY,NC,27344,CHATHAM,35.7230036,-79.4208118
958 US HWY 64 EAST,PLYMOUTH,NC,27962,WASHINGTON,35.862669100000005,-76.72941164261957
501 SOUTH POPLAR STREET,ELIZABETHTOWN,NC,28337,BLADEN,34.62247135,-78.60790529003071
190 HOSPITAL DRIVE,HIGHLANDS,NC,28741,MACON,35.0863677,-83.18570451702254
1570 NC 8 & 89 HWY NORTH,DANBURY,NC,27016,STOKES,36.4093047,-80.2058831
211 VIRGINIA RD,EDENTON,NC,27932,CHOWAN,36.069846150000004,-76.6108979146475
90 HOSPITAL DRIVE PO BOX 1116,BREVARD,NC,28712,TRANSYLVANIA,35.2334472,-82.7342919
233 DOCTORS STREET,SPARTA,NC,28675,ALLEGHANY,36.50951,-81.11466336585377
101 HOSPITAL DRIVE,COLUMBUS,NC,28722,POLK,35.239498600000005,-82.2125888081255
434 HOSPITAL DRIVE,LINVILLE,NC,28646,AVERY,36.0601267,-81.89049998001835
4800 SOUTH CROATAN HIGHWAY,NAGS HEAD,NC,27959,DARE,35.93964995,-75.61819547413972
200 HOSPITAL AVE,JEFFERSON,NC,28640,ASHE,36.423468799999995,-81.45782192490572
124 CENTER COURT PO BOX 1209,FRANKLIN,NC,28734,MACON,36.1028596,-78.2787229
924 HOWE ST,SOUTHPORT,NC,28461,BRUNSWICK,33.92933025,-78.02137631942955
3990 EAST US HIGHWAY 64 ALT,MURPHY,NC,28906,CHEROKEE,35.0875836,-84.0346315
125 HOSPITAL DRIVE,SPRUCE PINE,NC,28777,MITCHELL,35.91149025,-82.06207583021586
900 E BROADWAY,BISMARCK,ND,58501,BURLEIGH,46.80734095,-100.77700800244543
407 3RD ST SE,MINOT,ND,58701,WARD,48.23211925,-101.28719696880677
801 BROADWAY NORTH,FARGO,ND,58122,CASS,46.88449025,-96.78624195106761
300 N 7TH ST,BISMARCK,ND,58506,BURLEIGH,46.80749415,-100.78233460544614
1200 S COLUMBIA RD,GRAND FORKS,ND,58201,GRAND FORKS,47.9105416,-97.06893282405929
2101 ELM STREET,FARGO,ND,58102,CASS,46.9060212,-96.7747199
PO BOX 160,BELCOURT,ND,58316,ROLETTE,48.839785,-99.745145
3000 32ND AVE SOUTH,FARGO,ND,58104,CASS,46.833142123648685,-96.88852395436032
810 N WELO ST,TIOGA,ND,58852,WILLIAMS,48.38577727016423,-102.93772760409486
615 6TH ST SE,STANLEY,ND,58784,MOUNTRAIL,48.3133774878582,-102.38111522865826
709 4TH AVE NE,WATFORD CITY,ND,58854,MCKENZIE,47.80371925,-103.27075536095515
407 3RD AVE SE,GARRISON,ND,58540,MCLEAN,47.648843400000004,-101.4106287250597
220 5TH AVE W,TURTLE LAKE,ND,58575,MCLEAN,47.519998,-100.890143
PO BOX 697,KENMARE,ND,58746,WARD,48.674748,-102.082664
1200 ROBERTS AVE NE,COOPERSTOWN,ND,58425,GRIGGS,47.44560745813115,-98.11858848353569
316 OHMER STREET,BOTTINEAU,ND,58318,BOTTINEAU,48.82920275,-100.44991544999999
200 N MAIN ST,MCVILLE,ND,58254,NELSON,47.76078219009635,-98.17732009808206
42 6TH AVENUE SE,MAYVILLE,ND,58257,TRAILL,47.5007028,-97.31683955
510 8TH AVENUE NE,HAZEN,ND,58545,MERCER,47.298636900000005,-101.61023701766882
905 MAIN ST,LISBON,ND,58054,RANSOM,46.437034350000005,-97.68030746624139
PO BOX 190,NORTHWOOD,ND,58267,GRAND FORKS,47.7341547,-97.5667543
802 2ND ST NW,BOWMAN,ND,58623,BOWMAN,46.184782600000005,-103.40692
601 EAST ST N,ELGIN,ND,58533,GRANT,46.407401050000004,-101.84126650319024
1200 N 7TH ST,OAKES,ND,58474,DICKEY,46.13432311658105,-98.09057684627005
213 SECOND AVE NE,ROLLA,ND,58367,ROLETTE,48.857784,-99.617922
PO BOX 461,CARRINGTON,ND,58421,FOSTER,47.44972,-99.126224
BOX 380,CAVALIER,ND,58220,PEMBINA,48.7664381,-98.5001391
164 W 13TH STREET,GRAFTON,ND,58237,WALSH,48.410964899999996,-97.41427685056398
1007 4TH AVE S,WISHEK,ND,58495,MCINTOSH,46.2555343,-99.55132374578581
612 CENTER AVENUE N,ASHLEY,ND,58413,MCINTOSH,46.0401803,-99.37276612852877
909 2ND ST,LANGDON,ND,58249,CAVALIER,48.761755449999995,-98.3659266
570 CHAUTAUQUA BLVD,VALLEY CITY,ND,58072,BARNES,46.9280956,-97.99398407806089
702 1ST ST SW,CROSBY,ND,58730,DIVIDE,48.906515049999996,-103.29912767272552
115 VIVIAN ST,PARK RIVER,ND,58270,WALSH,48.39959735,-97.74430228949828
325 E BREWSTER ST,HARVEY,ND,58341,WELLS,47.767666664968026,-99.92544135148704
111 ELM AVE W,LINTON,ND,58552,EMMONS,46.271767,-100.2329605
12 THIRD STREET SE,HILLSBORO,ND,58045,TRAILL,47.4038683,-97.0620308
1000 HIGHWAY 12,HETTINGER,ND,58639,ADAMS,46.4448014,-102.4167046
7448 HWY 281 N,CANDO,ND,58324,TOWNER,48.486668,-99.209859
800 S MAIN AVE,RUGBY,ND,58368,PIERCE,48.3633971,-99.9976696327763
1031 7TH ST NE,DEVILS LAKE,ND,58301,RAMSEY,48.11564945,-98.84973619250195
1301 15TH AVE W,WILLISTON,ND,58801,WILLIAMS,48.15609045,-103.64584372859751
2422 20TH ST SW,JAMESTOWN,ND,58401,STUTSMAN,46.8883815,-98.7476295
2500 FAIRWAY STREET,DICKINSON,ND,58601,STARK,46.8885628,-102.82063727544087
10 NORTH RIVER ROAD,FORT YATES,ND,58538,SIOUX,46.086941,-100.630127
7500 STATE ROAD,CINCINNATI,OH,45255,HAMILTON,39.08603155,-84.34919646675345
1025 CENTER ST,ASHLAND,OH,44805,ASHLAND,40.858995199999995,-82.30918685853032
3188 BELLEVUE AVENUE,CINCINNATI,OH,45219,HAMILTON,39.13574893362569,-84.50390279746652
3535 OLENTANGY RIVER RD,COLUMBUS,OH,43214,FRANKLIN,40.0307694,-83.03547015163133
1805 27TH STREET,PORTSMOUTH,OH,45662,SCIOTO,38.7536362,-82.97898185198295
1001 BELLEFONTAINE AVENUE,LIMA,OH,45804,ALLEN,40.735896,-84.08585111767125
659 BOULEVARD,DOVER,OH,44622,TUSCARAWAS,40.5213381,-81.4741475
1000 MCKINLEY PARK DRIVE,MARION,OH,43302,MARION,40.571248350000005,-83.12932269076889
500 SOUTH CLEVELAND AVENUE,WESTERVILLE,OH,43081,FRANKLIN,40.1134682,-82.9474586
915 WEST MICHIGAN STREET,SIDNEY,OH,45365,SHELBY,40.2868841,-84.17064454420043
55 HOSPITAL DRIVE,ATHENS,OH,45701,ATHENS,39.32725795,-82.11429661857079
4777 EAST GALBRAITH ROAD,CINCINNATI,OH,45236,HAMILTON,39.2122133,-84.45793330000001
111 SOUTH GRANT AVENUE,COLUMBUS,OH,43215,FRANKLIN,39.9605075,-82.99134757044544
10701 EAST BLVD,CLEVELAND,OH,44106,CUYAHOGA,41.513483300000004,-81.6137074141837
525 EAST MARKET STREET,AKRON,OH,44309,SUMMIT,41.080726350000006,-81.50047818087516
1111 HAYES AVENUE,SANDUSKY,OH,44870,ERIE,41.44553275,-82.71117481306356
1141 NORTH MONROE DRIVE,XENIA,OH,45385,GREENE,39.70092795,-83.92691746520052
1 AKRON GENERAL AVENUE,AKRON,OH,44307,SUMMIT,41.078440650000005,-81.53156147435357
950 WEST WOOSTER STREET,BOWLING GREEN,OH,43402,WOOD,41.37559995,-83.6662562899815
200 SAINT CLAIR STREET,SAINT MARYS,OH,45885,AUGLAIZE,40.5422697,-84.3893962
6001 EAST BROAD STREET,COLUMBUS,OH,43213,FRANKLIN,39.97729045,-82.84416598034
1761 BEALL AVENUE,WOOSTER,OH,44691,WAYNE,40.821186850000004,-81.93223062156807
2951 MAPLE AVENUE,ZANESVILLE,OH,43701,MUSKINGUM,39.974802249999996,-82.01660500833333
3200 VINE STREET,CINCINNATI,OH,45220,HAMILTON,39.13889825,-84.5084999563633
1330 COSHOCTON ROAD,MOUNT VERNON,OH,43050,KNOX,40.39921855,-82.44752722866953
7007 POWERS BOULEVARD,PARMA,OH,44129,CUYAHOGA,41.3815042,-81.73071857450245
835 SWEITZER STREET,GREENVILLE,OH,45331,DARKE,40.08894775,-84.63395367566525
110 NORTH POPLAR STREET,OXFORD,OH,45056,BUTLER,39.512398250000004,-84.7415858646221
3000 ARLINGTON AVENUE,TOLEDO,OH,43699,LUCAS,41.619478,-83.620893
ONE WYOMING STREET,DAYTON,OH,45409,MONTGOMERY,39.7444617357802,-84.1852050386777
100 JACKSON PIKE,GALLIPOLIS,OH,45631,GALLIA,38.84645745,-82.23753308136803
1350 EAST MARKET STREET,WARREN,OH,44482,TRUMBULL,41.2352561,-80.7986961
3000 MACK ROAD,FAIRFIELD,OH,45014,BUTLER,39.311064,-84.518725
800 WEST MAIN STREET,COLDWATER,OH,45828,MERCER,40.480631450000004,-84.64007997208975
2500 METROHEALTH DRIVE,CLEVELAND,OH,44109,CUYAHOGA,41.46041015,-81.69794784837309
1044 BELMONT AVENUE,YOUNGSTOWN,OH,44501,MAHONING,41.1135545,-80.6602689
272 BENEDICT AVENUE,NORWALK,OH,44857,HURON,41.22459255,-82.60397603932662
730 WEST MARKET STREET,LIMA,OH,45801,ALLEN,40.7404231,-84.11920084741644
2142 NORTH COVE BOULEVARD,TOLEDO,OH,43606,LUCAS,41.6737582,-83.59491710501217
88 MDG 4881 Sugar Maple Dr.,Wright-Patterson AFB,OH,45433,GREENE,39.82190525,-84.04958861168211
1320 MERCY DRIVE NW,CANTON,OH,44708,STARK,40.81418685,-81.39573895280668
1250 S WASHINGTON STREET,VAN WERT,OH,45891,VAN WERT,40.8505984,-84.57917090334305
401 NORTH EWING STREET,LANCASTER,OH,43130,FAIRFIELD,39.718756890004606,-82.57616340464236
13207 RAVENNA ROAD,CHARDON,OH,44024,GEAUGA,41.508572900000004,-81.19046258466385
ONE MEDICAL CENTER DRIVE,FRANKLIN,OH,45005,WARREN,39.5589474,-84.3041074
18101 LORAIN AVENUE,CLEVELAND,OH,44111,CUYAHOGA,41.450417200000004,-81.8240926911522
6847 N CHESTNUT,RAVENNA,OH,44266,PORTAGE,41.157557,-81.242047
3535 SOUTHERN BOULEVARD,KETTERING,OH,45429,MONTGOMERY,39.6962082,-84.1906758644254
4100 WEST THIRD STREET,DAYTON,OH,45428,MONTGOMERY,39.75619585,-84.21216964578471
90 NORTH FOURTH STREET,MARTINS FERRY,OH,43935,BELMONT,40.0959055,-80.724526
18901 LAKE SHORE BOULEVARD,EUCLID,OH,44119,CUYAHOGA,41.59690850925926,-81.54730480555556
2600 SIXTH STREET SW,CANTON,OH,44710,STARK,40.7985464,-81.3749508
410 WEST 10TH AVENUE,COLUMBUS,OH,43210,FRANKLIN,39.993986377551025,-83.02062212244898
100 MEDICAL CENTER DRIVE,SPRINGFIELD,OH,45504,CLARK,39.9234046,-83.810138
1730 WEST 25TH STREET,CLEVELAND,OH,44113,CUYAHOGA,41.48698695,-81.70692009105812
45 ST LAWRENCE DRIVE,TIFFIN,OH,44883,SENECA,41.10511971843913,-83.21702308775686
17273 STATE ROUTE 104,CHILLICOTHE,OH,45601,ROSS,39.3331197,-82.9824019
1000 EAST WASHINGTON STREET,MEDINA,OH,44256,MEDINA,41.138043249999996,-81.83830617666568
500 LONDON AVENUE,MARYSVILLE,OH,43040,UNION,40.2298737,-83.36690638768032
1900 SOUTH MAIN STREET,FINDLAY,OH,45840,HANCOCK,41.0176932,-83.65161227204476
425 WEST 5TH STREET,EAST LIVERPOOL,OH,43920,COLUMBIANA,40.62147405,-80.58643474568046
7590 AUBURN ROAD,CONCORD,OH,44077,LAKE,41.663607400000004,-81.24695535963939
1400 WEST MAIN STREET,BELLEVUE,OH,44811,SANDUSKY,41.28772815,-82.88112824957247
1460 ORANGE STREET,COSHOCTON,OH,43812,COSHOCTON,40.270803099999995,-81.8482342097234
2213 CHERRY STREET,TOLEDO,OH,43608,LUCAS,41.66858445,-83.54269392314126
335 GLESSNER AVENUE,MANSFIELD,OH,44903,RICHLAND,40.7526722,-82.52879088769022
433 WEST HIGH STREET,BRYAN,OH,43506,WILLIAMS,41.47408825,-84.55746965
29000 CENTER RIDGE ROAD,WESTLAKE,OH,44145,CUYAHOGA,41.436408549999996,-81.94468846657824
2420 LAKE AVENUE,ASHTABULA,OH,44004,ASHTABULA,41.8806113,-80.79480508883344
200 EAST STATE STREET,ALLIANCE,OH,44601,STARK,40.9030223,-81.1027564749902
630 EATON AVENUE,HAMILTON,OH,45013,BUTLER,39.4158125,-84.57244896612573
405 GRAND AVENUE,DAYTON,OH,45405,MONTGOMERY,39.769727599999996,-84.2026486606657
375 DIXMYTH AVENUE,CINCINNATI,OH,45220,HAMILTON,39.1387945,-84.52285672923571
11100 EUCLID AVENUE,CLEVELAND,OH,44106,CUYAHOGA,41.5048729,-81.6067511
